"code_muni";"name_muni";"code_state";"abbrev_state";"geom";"latitude";"longitude"
-23.2751584829924, -23.2737929101238, -23.2709876151186, -23.2682832906812, -23.2625513389765, -23.2623562758869, -23.2601321759495, -23.266372968851, -23.2710140606214, -23.2705133262003, -23.2739575799188, -23.2759000791024, -23.2786200345879, -23.2810050543938, -23.2819802792993, -23.2844241705922, -23.2864679885619, -23.2860098354791, -23.2921743323054, -23.2932760231062, -23.2934579962083, -23.286555113025, -23.2902969535917, -23.2870683896226, -23.280617586043, -23.2819969120816, -23.2842111811195, 
-23.2849139216902, -23.279722216586, -23.2858211499027, -23.2841669316491, -23.2851354424763, -23.2819392371584, -23.2789241317821, -23.2798674902824, -23.2819195006228, -23.281665843325, -23.2853527826793, -23.2931321263188, -23.29693393832, -23.2998525253303, -23.2986414349925, -23.2917752761224, -23.2824566935787, -23.2788456548601, -23.273792718343, -23.2684632902883, -23.2656636097979, -23.2572720246916, -23.259457320215, -23.2562201122637, -23.2537382290869, -23.2543495208044, -23.2501125261601, 
-23.2509910772905, -23.253875323099, -23.2549439723222, -23.2525348113383, -23.2486126229777, -23.2481885925761, -23.2492396688088, -23.2511447624043, -23.2504666033985, -23.2525629927612, -23.2482026829653, -23.2484749267563, -23.2551029553665, -23.2557377259581, -23.2509833987479, -23.2452813679887, -23.246099269612, -23.242473635463, -23.2388480683345, -23.2378618034694)));-23,3049;-50,3133
4100202;"adrianópolis";"41";"PR";list(list(c(-48.5284846045801, -48.5224746551084, -48.511502352246, -48.5094727910313, -48.5050339643522, -48.499306312369, -48.5031996556797, -48.5039737020417, -48.5018968326866, -48.5076984814546, -48.5082473772779, -48.5066749017466, -48.507866387794, -48.5120853585343, -48.5167008033565, -48.5178092534347, -48.5158120869565, -48.5167241318551, -48.5273041151495, -48.5308073099881, -48.5344205110626, -48.536507218135, -48.5488907976824, -48.5557539787694, -48.5553935886762, -48.5591989653661, 
-48.5557542716435, -48.5613345143154, -48.5622855377551, -48.5678140675329, -48.5644713671043, -48.5666760997318, -48.5497300914475, -48.5468395381982, -48.549391116501, -48.5470542201441, -48.5454240865531, -48.5447855745883, -48.5490052406167, -48.554863641464, -48.5583439414443, -48.5594349053973, -48.5560908283104, -48.5593071935518, -48.5609234782121, -48.5637236871499, -48.5672840503209, -48.5720602236991, -48.5728344826677, -48.5671436035392, -48.5664170424289, -48.571495969591, -48.5730551804185, 
-48.5748629324102, -48.5768276242011, -48.578467080596, -48.5758857932355, -48.5798110859654, -48.5790706289943, -48.5852707414134, -48.5876714477507, -48.5887350909027, -48.5885743684797, -48.5910869128748, -48.5913748272686, -48.5944769616244, -48.5976494795377, -48.6035640926555, -48.6029071124002, -48.6052800720541, -48.607936569096, -48.6079728154785, -48.6145413443824, -48.6161141978488, -48.6242475092702, -48.6294885522383, -48.6306985262705, -48.6390565405264, -48.6386419102114, -48.6418665467582, 
-48.6426050147773, -48.6454942990757, -48.6497136283875, -48.6551044871346, -48.6586352239649, -48.6638546734672, -48.6670305158456, -48.6691820685728, -48.6724150543229, -48.6726344127859, -48.6690592232222, -48.6702254765963, -48.6759060958191, -48.6845690202026, -48.6878178962804, -48.6900574864698, -48.691781398316, -48.6937842252804, -48.6954166000423, -48.6970393304884, -48.6991564644217, -48.7014460006889, -48.7021658992222, -48.7040622330312, -48.7064359101966, -48.7055220236536, -48.7127629238444, 
-48.7132711760367, -48.7151035347147, -48.71470243758, -48.7133414581177, -48.7145752117539, -48.7174505714993, -48.7178850396362, -48.7164838074632, -48.7216569557965, -48.7200764600253, -48.720685149499, -48.719317098094, -48.7183982835746, -48.7202872895026, -48.7187419233037, -48.7286221651485, -48.730766181207, -48.8380139364125, -48.8392337176188, -48.8366432817663, -48.8378073449684, -48.8351077481087, -48.832456744872, -48.8320968423128, -48.8336470260674, -48.8319756469995, -48.8346422301351, 
-48.8347597785103, -48.8400898866159, -48.8414751959703, -48.8439760510291, -48.8468755492368, -48.8465508228939, -48.8494192804487, -48.8481759019716, -48.8524726278848, -48.8507683037803, -48.8515578758874, -48.9295276806431, -48.9303909107597, -48.9323091383061, -48.9316924002327, -48.9400172620272, -48.9415159878942, -48.9571060380146, -48.9614211520286, -48.9669161280162, -48.9716487375404, -48.9729665381185, -48.9855665874151, -48.9917782623503, -48.9919684156472, -48.9948948520012, -49.1053928666432, 
-49.1029296314042, -49.0977592584195, -49.0951093883083, -49.0944788385791, -49.0920243122738, -49.0906100375472, -49.0917195816835, -49.0896195386156, -49.0851138539093, -49.0786318081704, -49.0754319164774, -49.0743199857805, -49.0759950659338, -49.0726242345976, -49.072359295659, -49.0751304080532, -49.0726318693574, -49.0649965714828, -49.0634373185189, -49.064682179467, -49.0628170746864, -49.0629788242626, -49.0603336229558, -49.0615747565866, -49.0610387264898, -49.063105701504, -49.0612601580874, 
-49.0630025369731, -49.0620172880333, -49.0651538233073, -49.0637921480215, -49.0668649283948, -49.066249991687, -49.0692480970033, -49.0736192415167, -49.077185765155, -49.0800609238748, -49.0809313752884, -49.0845164247741, -49.0868486412352, -49.0946551123901, -49.0959540490693, -49.1008465619244, -49.1067100568246, -49.1090188280337, -49.1067150755466, -49.1038056110506, -49.1074132044828, -49.1066209379555, -49.1080624266647, -49.1105773634037, -49.1132394216115, -49.1088921931142, -49.1164111921413, 
-49.1274145842279, -49.1280586567897, -49.126639996165, -49.1359996774223, -49.1363152219784, -49.1382700693978, -49.1370293933656, -49.1387483983885, -49.1391570451262, -49.1298191331735, -49.1261731806835, -49.1223746795572, -49.1183471832768, -49.1103419487433, -49.1088746775259, -49.1089407671411, -49.1044042420523, -49.1000932271214, -49.0970877313675, -49.0852443096196, -49.084405492009, -49.0832073632962, -49.074674875395, -49.0715976555022, -49.0708463725287, -49.0690677310437, -49.0644047025963, 
-49.0542077464292, -49.0477009811389, -49.0448382960834, -49.0455082427817, -49.0373997293303, -49.0395080535543, -49.0345675901164, -49.0328746329294, -49.0350678188123, -49.0385152648773, -49.040982751039, -49.0422868770886, -49.0400336283248, -49.0322087898122, -49.0210911853898, -49.018374777681, -49.0150367333274, -49.0083628556234, -49.0046777364426, -49.000709396263, -48.9992641067814, -49.0044299946978, -49.0054025070423, -49.0073340191324, -49.0106766975359, -49.0094270348805, -49.0007071507126, 
-48.9909288298173, -48.9893989753801, -48.9878587960227, -48.9786269668453, -48.9744298874092, -48.9749268051989, -48.9632894271704, -48.9606191452213, -48.9610329056813, -48.9584528634425, -48.9551017635717, -48.9495988364505, -48.9424745934537, -48.9310235798951, -48.9224270472091, -48.9152603639983, -48.9126737467555, -48.9101914538103, -48.9127864305876, -48.9099290924916, -48.8906621211833, -48.8849778213238, -48.8784685840836, -48.8695416437783, -48.8653947083423, -48.8595675294316, -48.8538737382301, 
-48.8519011210896, -48.8478760762512, -48.8472363512231, -48.8563388466972, -48.8591986948792, -48.8585049399922, -48.8550082612692, -48.8533089771931, -48.8497623512912, -48.8443670789645, -48.8404008852517, -48.8322832556225, -48.8273143679767, -48.8228369794779, -48.8207881996243, -48.8191442226995, -48.8163637501, -48.8119239385817, -48.8096793184043, -48.8037866659133, -48.8007810274796, -48.7955934629722, -48.7946981320816, -48.7882067477857, -48.7821762922983, -48.7786516072799, -48.775291522386, 
-48.7690559197062, -48.7588725764983, -48.7572864726584, -48.7530864461693, -48.7531695889436, -48.7557462356429, -48.7524200315022, -48.7447503031452, -48.7399762180263, -48.7345367751346, -48.7301198794029, -48.7263629716394, -48.7185898921116, -48.7074235237829, -48.7038120209223, -48.7011425783465, -48.6993945847055, -48.6925615301552, -48.6898911153764, -48.6886980531536, -48.6908424002932, -48.6882824678345, -48.6934698887367, -48.6940875112886, -48.6896686850899, -48.6846760402821, -48.6787240999296, 
-48.6762235733056, -48.6768920023838, -48.6714732254612, -48.6749501153991, -48.6721118475045, -48.6770592781269, -48.6715087218708, -48.6771952326966, -48.6750089227173, -48.6685093519647, -48.664446760853, -48.6604873212496, -48.6593455328596, -48.6611680497072, -48.6608131698718, -48.6577807040403, -48.6581731317374, -48.641642041278, -48.6410877634632, -48.6453145083087, -48.6378107202192, -48.6310602536566, -48.6308121950175, -48.6281735238723, -48.6184470735372, -48.6166197161815, -48.6114513640394, 
-48.6040297994278, -48.5933722038455, -48.5892530113963, -48.5865282780626, -48.5846668960325, -48.5820353668443, -48.5807509716493, -48.5790289478638, -48.5751976093034, -48.5722028099675, -48.571195884527, -48.5683137477652, -48.5675053059951, -48.5691973034179, -48.564729259615, -48.5616958141002, -48.5601134453865, -48.5521104211393, -48.5518104436019, -48.5445846211284, -48.5460026065429, -48.5435578661516, -48.5377521885887, -48.5291746537698, -48.5317827948989, -48.5284846045801, -24.7392893083601, 
-24.7360678548391, -24.7405661278625, -24.74015002108, -24.7349376084311, -24.7389675879391, -24.7390928222413, -24.7401381890287, -24.7459757365412, -24.7523721601554, -24.7583021050628, -24.7643858516747, -24.7651683578806, -24.7639633561384, -24.7685602265185, -24.7743981126857, -24.7768274566926, -24.7801820545069, -24.7832231456126, -24.7864461764616, -24.786651516164, -24.7895474610178, -24.7972136966444, -24.806203798772, -24.8101143526927, -24.8210907522774, -24.823793073164, -24.8265329341937, 
-24.8283946697182, -24.8474995681001, -24.8561735662513, -24.8639577307316, -24.8674963352024, -24.8737702491107, -24.8791638844711, -24.8798277154014, -24.8770140193763, -24.8789638062608, -24.8823281424908, -24.8817212537842, -24.8845859247973, -24.8892413987594, -24.8928040439599, -24.901183196332, -24.9006955633862, -24.8949266602062, -24.893947846906, -24.8950131288137, -24.9028813886318, -24.9038711945454, -24.916803091226, -24.9175131476853, -24.9155759154363, -24.9168242603255, -24.9149241868092, 
-24.9163059131876, -24.9204952106897, -24.9234333358348, -24.925316603373, -24.9238957244803, -24.9279666803008, -24.9277738308928, -24.9255383408846, -24.9239549416084, -24.9253452891544, -24.9241441096428, -24.9258196107242, -24.9237845255903, -24.9270545239738, -24.9278710759842, -24.9265950214582, -24.9238562113538, -24.9263622129772, -24.9253728364848, -24.9271930173512, -24.9239362932957, -24.9271691145134, -24.9324497666141, -24.936159923364, -24.938138042069, -24.9412161942403, -24.9403051840538, 
-24.9444648883828, -24.9347247920609, -24.9332026721352, -24.9361437231465, -24.9346240333065, -24.9301114011339, -24.9300186709903, -24.9269062848644, -24.9234489361024, -24.9211931174139, -24.9212198897784, -24.9178298151716, -24.9203569888179, -24.9188205697567, -24.9212413126101, -24.9195190811809, -24.9201495432706, -24.9162000534759, -24.9146960430375, -24.9146700251731, -24.9206435352226, -24.9225373237295, -24.92050303961, -24.9188709254874, -24.9159293041634, -24.9128458387332, -24.9115781804587, 
-24.9057554609538, -24.9039914668672, -24.9016142208976, -24.9005282875419, -24.8986107341278, -24.8942858755524, -24.8888533591463, -24.8881737327774, -24.8867898664656, -24.8866335854001, -24.8842343509028, -24.8819503520096, -24.8775448217582, -24.8712947521436, -24.8683362269917, -24.8684711749154, -24.8666683158578, -24.8663350348104, -24.8648237924621, -24.8652340468678, -24.8629573876702, -24.8602123147913, -24.8588206680318, -24.8582020847098, -24.8570118985025, -24.8534045115291, -24.8522321694086, 
-24.8476806734783, -24.8469203662624, -24.8436643194323, -24.8420189377654, -24.8393866271505, -24.8341603164495, -24.8304766990681, -24.8304442904212, -24.8273497174991, -24.8801853486148, -24.87946719294, -24.8807991018329, -24.8822459914273, -24.8877711064893, -24.8908437780644, -24.9023901689642, -24.9077539455871, -24.9117111478229, -24.9146186827484, -24.9136355073049, -24.9170824624525, -24.9168223622491, -24.9206892786766, -24.923941815779, -24.8922727931257, -24.891175391117, -24.8832841843585, 
-24.882679511249, -24.8803712816045, -24.8798369086766, -24.8763411827676, -24.8743286707056, -24.8700728593013, -24.8660334966067, -24.8536165377365, -24.8527683830072, -24.8477073831919, -24.8451128760906, -24.8426659147654, -24.8400625806752, -24.8327687506579, -24.8314221983272, -24.8185708449412, -24.8136950586695, -24.811931241856, -24.8109206371242, -24.805775483995, -24.801758239324, -24.799960993849, -24.7970857808093, -24.7940269481798, -24.7908096562749, -24.7899429761499, -24.7874402444438, 
-24.7868490424375, -24.7854038476904, -24.7836982716042, -24.7822866437364, -24.7781163189985, -24.7817748562861, -24.7801383783625, -24.7821230032621, -24.7794010744481, -24.7804236112421, -24.7783420889472, -24.7774724828661, -24.7745635835116, -24.774091061292, -24.7679166103866, -24.7615513988267, -24.760231695208, -24.7554446166975, -24.7515453319479, -24.7489464293948, -24.7460672120271, -24.7440640922693, -24.7323442292104, -24.7267720377301, -24.720647110833, -24.7188262586628, -24.7172484698561, 
-24.7148536149422, -24.7102750173832, -24.7065393830235, -24.7060099328356, -24.7042477761386, -24.7013662732927, -24.6947497102594, -24.6819269493421, -24.684176778069, -24.6824506086246, -24.6862387750715, -24.6880225199071, -24.6858484544322, -24.6765488432436, -24.6745182095286, -24.6763251626499, -24.6818742562144, -24.6799336721495, -24.6729751688454, -24.6722434878141, -24.6734164745346, -24.6772712536594, -24.6823863970801, -24.6848678501664, -24.6860254240542, -24.6823793335998, -24.6758893159793, 
-24.6690381111693, -24.6660999437097, -24.6604197091565, -24.6533646914835, -24.650049996897, -24.6419422271111, -24.6408212163686, -24.6437670158651, -24.6432817453254, -24.6405733765481, -24.6368465284638, -24.6338313813311, -24.6419875972151, -24.6426165046415, -24.6418766774396, -24.6345631448656, -24.6332388872301, -24.6353497276226, -24.6378593346685, -24.6379414244108, -24.6391326431818, -24.6492205933023, -24.6559755281701, -24.6603693449094, -24.6553425428409, -24.6552438785551, -24.6566428739107, 
-24.6659022151424, -24.6649743427053, -24.6668335450994, -24.6716669818349, -24.6732152990545, -24.6795933981447, -24.6845131849801, -24.6852831987664, -24.6840876592776, -24.6748469338255, -24.6722756261487, -24.6756520163348, -24.675186873848, -24.6829123998266, -24.6818687515728, -24.6779471272257, -24.6735081889689, -24.6707156945743, -24.6693134104651, -24.6704396628215, -24.6681916528394, -24.6696743675991, -24.6673261714341, -24.6701690649613, -24.6751457150642, -24.6750053793362, -24.6738782275788, 
-24.6711191323032, -24.6647032403141, -24.6591012364142, -24.6576999422353, -24.6557068677301, -24.6561629839643, -24.6577895162962, -24.664213067156, -24.664976807641, -24.6568850834259, -24.6544537783818, -24.6552967804577, -24.6572918578969, -24.6635721880026, -24.6641086301128, -24.6741425909934, -24.6758164819296, -24.6766226378429, -24.6748604724225, -24.676446935176, -24.6784787032173, -24.6811893662474, -24.6880581412673, -24.6967322483729, -24.6952381696541, -24.6952782449269, -24.6802759429582, 
-24.6798543175358, -24.6823928060993, -24.6877147432582, -24.6927868304296, -24.6951801122237, -24.6932497432582, -24.6869249980796, -24.6844814826135, -24.687011667579, -24.6848167034886, -24.6830147610997, -24.683594205692, -24.6803820531388, -24.6803755013642, -24.6853149523594, -24.693353961772, -24.6938521810836, -24.6907222443227, -24.6839838467917, -24.6774649055929, -24.6734489245613, -24.6706834832439, -24.6678720783878, -24.6708910391067, -24.6708880248322, -24.6734211963253, -24.6753713252318, 
-24.6793019515622, -24.6840530136349, -24.6873087214503, -24.6925267982435, -24.6986690441971, -24.698411067875, -24.7017924706648, -24.7033700976931, -24.7065380989434, -24.7067568900427, -24.7059818023876, -24.7041361774863, -24.699135451513, -24.6943107258581, -24.6920479877749, -24.6896674893029, -24.6864970501674, -24.6815251844883, -24.6776682663464, -24.6773009325667, -24.6798306435229, -24.6805107452519, -24.672160980988, -24.6686732186416, -24.6708838813874, -24.6682967851659, -24.674293358213, 
-24.680530304295, -24.6785790085249, -24.6717861904549, -24.6707014398509, -24.6715689077599, -24.6855384368349, -24.6895132552917, -24.6906385522945, -24.6939435718467, -24.6956129144243, -24.6981023271454, -24.7008115582301, -24.7062374498137, -24.7071477451931, -24.7107090823743, -24.7096095417515, -24.7166178078644, -24.7179600564106, -24.7205947744936, -24.7251984241853, -24.7262632229073, -24.7315897863525, -24.7367665686522, -24.7392893083601)));-24,6606;-48,9922
4100301;"agudos do sul";"41";"PR";list(list(c(-49.3554321834637, -49.3545111230939, -49.353303268267, -49.3521028043219, -49.3520418930162, -49.349268054907, -49.3465104545961, -49.3451618909228, -49.3447895188225, -49.3444411928435, -49.3399299392105, -49.3373326594103, -49.3332748468309, -49.3298375932283, -49.3282051355922, -49.3245182862506, -49.327083496814, -49.3271833497912, -49.3252113662489, -49.324863717545, -49.3244394647513, -49.3216367260855, -49.3185887196542, -49.3179081306093, -49.3192449010908, -49.3181044560217, 
-49.3143132393421, -49.3126097751701, -49.309231686852, -49.3043321189494, -49.3054058292534, -49.3039051420766, -49.3040063185713, -49.3006588276087, -49.2949487739073, -49.2931998131588, -49.2587084191192, -49.2518567637199, -49.2464207086937, -49.2457784032293, -49.2437857840705, -49.2426367046942, -49.2427807640607, -49.2369254969466, -49.2366889355331, -49.2328604912717, -49.2341023354709, -49.2342500045737, -49.2316164155969, -49.233680512923, -49.2328979797916, -49.2344780122297, -49.2383494556461, 
-49.2365596587778, -49.239883297512, -49.2392164610052, -49.2365032015282, -49.2384957380624, -49.2386498488393, -49.2408070769904, -49.243234312215, -49.2419092584486, -49.2426960858779, -49.2439639316923, -49.2448439684612, -49.2493167345546, -49.2520148450616, -49.2528739377298, -49.2541233691054, -49.2526230095445, -49.2540322603886, -49.2526396819678, -49.25317799649, -49.2520997869325, -49.2530957513754, -49.25521181607, -49.2527911884274, -49.255250767244, -49.2523851015211, -49.2529608465395, 
-49.2573226530845, -49.2550547209555, -49.2563891732351, -49.2557627022868, -49.2589349118216, -49.2581994603491, -49.2606673099911, -49.2642524270304, -49.2667511376079, -49.2673370244918, -49.265529113536, -49.2647308148845, -49.2648174321159, -49.267100272853, -49.2687547201662, -49.2673169791979, -49.2680713211172, -49.265579703917, -49.2664681466134, -49.2695259849517, -49.269995516036, -49.2738073972211, -49.2745716360741, -49.2739934021792, -49.2755927741583, -49.2737700467259, -49.2769581739536, 
-49.2788432115081, -49.2778311822672, -49.2793466038056, -49.2797417803347, -49.2809481196506, -49.2820440605415, -49.28355000609, -49.2832101653867, -49.2864621697471, -49.2871829684156, -49.2888600339863, -49.2875916130924, -49.289978951793, -49.29029144935, -49.2919503458168, -49.2928831484996, -49.2935134417382, -49.2941314027123, -49.2961786750448, -49.2958517087778, -49.2938985627498, -49.2956455954627, -49.2930605001262, -49.2927751240373, -49.2941823951506, -49.2945201230068, -49.2912553507328, 
-49.2942275999699, -49.2946916168696, -49.2924625175013, -49.2920953587447, -49.2891062768528, -49.290661356602, -49.2896216033956, -49.2928806479799, -49.2937373877273, -49.2943215524788, -49.2952351291215, -49.2977745174819, -49.2988795328606, -49.2999500788475, -49.2986196363482, -49.2998292968506, -49.2977843785491, -49.300068245424, -49.3022167082972, -49.3031054481465, -49.3032127635264, -49.3047524901496, -49.3050106468862, -49.3065017619319, -49.3065196898414, -49.3096509894417, -49.3115484305532, 
-49.310786326708, -49.3130151796147, -49.3146799768977, -49.3178778403427, -49.3204770086177, -49.3217042003274, -49.3240750387833, -49.3270592911981, -49.3259596896436, -49.3283079014818, -49.32905489544, -49.3333557014267, -49.3335516503575, -49.3355665591866, -49.3339570067149, -49.3356923515946, -49.3397404952312, -49.338766239036, -49.341639360841, -49.3438872961177, -49.3448443283162, -49.3446802916733, -49.3464200308105, -49.3470939123207, -49.3474392767448, -49.3484492440795, -49.3494104769894, 
-49.349990043212, -49.352077261087, -49.3507686223256, -49.3530057972213, -49.3552909682857, -49.3531203098737, -49.3535557226303, -49.3553710371975, -49.3562366461919, -49.3562003993968, -49.358645526273, -49.3571813913527, -49.3572976962432, -49.361022518426, -49.3621421937357, -49.3603682929452, -49.3573974855027, -49.3555316581684, -49.3530119589933, -49.3551290485767, -49.3527506829201, -49.3511420307255, -49.3542170070274, -49.3516354028311, -49.3529008358597, -49.3524840682939, -49.3501472963858, 
-49.3517288749185, -49.3495910097613, -49.3511071082531, -49.3502773002407, -49.3473280758504, -49.3526829153837, -49.3564589448093, -49.3629826813715, -49.3653887291293, -49.3763506529085, -49.3731830837036, -49.3725600998691, -49.3693338135284, -49.3695222854522, -49.3721649635177, -49.3720235300199, -49.3747992074849, -49.3754910896795, -49.3733234701326, -49.3745450924107, -49.3740832580686, -49.3752828554201, -49.3764770026028, -49.3752506932351, -49.3767120968027, -49.372184626851, -49.3720677117613, 
-49.3765431053384, -49.3760405628959, -49.3774527912795, -49.3728778468242, -49.3742884479772, -49.3717669125396, -49.3741861603291, -49.3733236434418, -49.3718930719205, -49.3735353651452, -49.3722729942968, -49.3753291378936, -49.3723325160988, -49.3678762319471, -49.3707795645483, -49.3721704709734, -49.3707798970105, -49.3675457013242, -49.3651853670442, -49.3627430659571, -49.3607179836064, -49.3609528028638, -49.3590169659487, -49.3591170641158, -49.3582776465184, -49.3578598475473, -49.3567489152159, 
-49.3554321834637, -25.9545460561276, -25.9535788546109, -25.9552543950452, -25.9555735694721, -25.9544050964024, -25.9563691351288, -25.9519605770793, -25.9529199090489, -25.9515441798713, -25.953816494623, -25.953625784366, -25.9571607967929, -25.9551252359344, -25.9549083854788, -25.9561700736111, -25.9551911181425, -25.9531064778092, -25.9508352483678, -25.9511095425382, -25.9500237296811, -25.9519836476017, -25.9495720685389, -25.9504024918405, -25.9492996261929, -25.9480123076139, -25.9472702341819, 
-25.9486287660309, -25.9452328589449, -25.9426025380921, -25.9476937479566, -25.9504145179859, -25.9511712494672, -25.9576212001766, -25.961122148929, -25.9631016203514, -25.9681737295065, -25.9768217247118, -25.9708763226151, -25.9691202885073, -25.9727362868204, -25.9728132878979, -25.9745463920944, -25.9771442352264, -25.9787877223425, -25.9934018538379, -26.003893402006, -26.0041296860248, -26.0139692095663, -26.0174159898437, -26.0257657620438, -26.0287465226983, -26.0306613560909, -26.0310168035675, 
-26.0321517273978, -26.0348070021868, -26.0364224210614, -26.0370742738915, -26.0372389031225, -26.0392111403183, -26.0409261164815, -26.0410144981878, -26.0416803696144, -26.0440256496957, -26.0427432983497, -26.0452291439622, -26.0480210058769, -26.0472189355989, -26.0506462352018, -26.0505778276515, -26.0516500082097, -26.0519037354129, -26.0522596196567, -26.0534166603376, -26.0532684169281, -26.0555447997016, -26.0563495991501, -26.0573294926421, -26.0588763916973, -26.058837256169, -26.063326401256, 
